Genera;Species;Autor;Department;Province;Municipal;Location;Year;Colector;Collection;Latitude;Longitude;Lat;Long;High;Fount_Geo;Ecoregion;SubEco;References
Trigona;Trigona (Trigona) branneri;Cockerell, 1912;Cochabamba;Carrasco;Puerto Villarroel;Cochabamba, 67.5 km NE, Est Biol Valle del Sajita, University de San Simon;1999;Genier, Francois;;-17.108179;-64.779817;"17°6'29.44""S";"64°46'47.34""W";230;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Trigona) branneri;Cockerell, 1912;Beni ;Cercado;San Javier;;;;;-14.49967018;-64.33340629;"14°29'58.81""S";"64°20'0.26""W";171;Original;Sudoeste de la Amazonía;BABSC;GBIF
Trigona;Trigona (Trigona) branneri;Cockerell, 1912;La Paz;Abel Iturralde;San Buenaventura;San Buenaventura (Rurrenabaque);1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";571;Original;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Trigona) corvina;Cockerell, 1913;Santa Cruz;Chiquitos;Roboré;;1959;;;-18.334;-59.761;"18°20'2.39""S";"59°45'39.6""W";259;Original;Cerrado;CeCha;GBIF
Trigona;Trigona (Trigona) corvina;Cockerell, 1913;Beni ;General José Ballivian;Rurrenabaque;Rurrenabaque;1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";561;Original;Sudoeste de la Amazonía;BAIn;GBIF
Trigona;Trigona (Trigona) dallatorreana ;Friese, 1900;Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2020;Lovera R & Cespedes A.A.;IEB-LAB;-16.913937;-65.3960478;"16°54'50.17""S";"65°23'45.77""W";270;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Trigona;Trigona (Trigona) dallatorreana ;Friese, 1900;Cochabamba;Carrasco;Chimore;Rio Chimore (Miison Francisca del Colegio Apostólico de Tarata);1900;Wolfgang Priewasser;;-16.993072;-65.1504048;"16°59'35.05""S";"65°9'1.45""W";243;Geo;Sudoeste de la Amazonía;BAPr;Schwarz, 1948
Trigona;Trigona (Trigona) dallatorreana ;Friese, 1900;Beni ;Vaca Díez;Riberalta;Santa Rosa del Ivon;1922;W.M. Mann;;-11.2296214;-66.1357695;"11°13'46.63""S";"66°8'8.77""W";150;Geo;Sudoeste de la Amazonía;BAPa;Schwarz, 1948
Trigona;Trigona (Trigona) dallatorreana ;Friese, 1900;La Paz;Abel Iturralde;San Buenaaventura;Tumupasa;1921;W.M. Mann;;-14.1527035;-67.8977206;"14°9'9.73""S";"67°53'51.79""W";598;Geo;Sudoeste de la Amazonía;BASu;Schwarz, 1948
Trigona;Trigona (Trigona) dallatorreana ;Friese, 1900;La Paz;Caranavi;Caranavi;San Pedro;2001;Parker F.D.;;-16.0100873;-67.6136007;"16°0'36.31""S";"67°36'48.96""W";784;Geo-C;Yungas;YUN;GBIF
Trigona;Trigona (Trigona) dallatorreana ;Friese, 1900;Cochabamba;Carrasco;Puerto Villarroel;Sajta, Chapare;1993;Peña L.;;-17.008611;-64.786639;"17°0'30.99""S";"64°47'11.9""W";204;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Trigona) dallatorreana ;Friese, 1900;La Paz;Sur Yungas;La Asunta;"\""Osunto\"" i.e. La Asunta";1926;MacCreagh G.;;-16.125556;-67.196944;"16°7'32""S";"67°11'48.99""W";766;Original;Yungas;YUN;GBIF
Trigona;Trigona (Trigona) dallatorreana ;Friese, 1900;La Paz;Sur Yungas;Palos Blancos;Alto Rio Beni, S of Rio Inicua;1976;Peña L.;;-15.2952614;-67.4743027;"15°17'42.94""S";"67°28'27.48""W";341;Geo-C;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Trigona) dallatorreana ;Friese, 1900;La Paz;Larecaja;Mapiri;Mapiri;;;;-15.310739;-68.216949;"15°18'38.66""S";"68°13'1.01""W";636;Geo;Yungas;YUN;Camargo, 1988
Trigona;Trigona (Trigona) hyalinata ;(Lepeletier, 1836);Beni ;General José Ballivian;Reyes;Mision Cavinas;1922;W.M. Mann;;-12.5324846;-66.9145369;"12°31'56.94""S";"66°54'52.33""W";158;Geo;Sudoeste de la Amazonía;BAIn;Schwarz, 1948
Trigona;Trigona (Trigona) hyalinata ;(Lepeletier, 1836);Beni ;Vaca Díez;Riberalta;Riberalta;1922;W.M. Mann;;-11.007337;-66.058249;"11°0'26.41""S";"66°3'29.69""W";150;Geo;Sudoeste de la Amazonía;BAIn;Schwarz, 1948
Trigona;Trigona (Trigona) hyalinata ;(Lepeletier, 1836);La Paz;Abel Iturralde;San Buenaventura;San Buenaventura (Rurrenabaque);1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";571;Original;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Trigona) hyalinata ;(Lepeletier, 1836);Beni ;Vaca Díez;Guayaramerín;Guayaramerin, on Rio Mamore;1964; Van Gelder R. G.;;-10.79942919;-65.38320958;"10°47'57.94""S";"65°22'59.55""W";159;Original;Sudoeste de la Amazonía;BAPa;GBIF
Trigona;Trigona (Trigona) silvestriana ;(Vachal, 1908);Cochabamba;Carrasco;Chimore;Yuqui;;D.W. Roubik ;;-16.503005;-64.727877;"16°30'10.81""S";"64°43'40.35""W";200;Geo;Sudoeste de la Amazonía;BAPr;Stearman,  et al., 2007
Trigona;Trigona (Trigona) silvestriana ;(Vachal, 1908);Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Trigona;Trigona (Trigona) silvestriana ;(Vachal, 1908);La Paz;Larecaja;Mapiri;Mapiri;1900;O. Staudinger & A. Bang-Haas in D;;-15.310739;-68.216949;"15°18'38.66""S";"68°13'1.01""W";636;Geo-C;Yungas;YUN;GBIF
Trigona;Trigona (Trigona) truculenta;Almeida, 1984;Santa Cruz;Ñuflo de Chávez;Concepción;Alta Vista;2022;;;-16.0975833;-61.8910278;"16°5'51.29""S";"61°53'27.7""W";410;Original;Bosque Seco Chiquitano;BSChi;Morón et al., 2023
Trigona;Trigona (Trigona) truculenta;Almeida, 1984;Cochabamba;Carrasco;Chimore;Chimore;1972;Manfredo A. Fritz Baier;;-16.991944;-65.153056;"16°59'30.99""S";"65°9'11""W";244;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Trigona) truculenta;Almeida, 1984;Cochabamba;Chapare;Villa Tunari;Entre Isinuta y Limo del Isiboro;1991;Peña L.;;-16.711111;-65.663056;"16°42'39.99""S";"65°39'47""W";239;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Trigona) truculenta;Almeida, 1984;Beni ;Vaca Díez;Riberalta;Riberalta;1956;Fritz, M;;-11.00655;-66.06312;"11°0'23.58""S";"66°3'47.23""W";150;Original;Sudoeste de la Amazonía;BAIn;GBIF
Trigona;Trigona (Trigona) truculenta;Almeida, 1984;Beni ;Yacuma;Santa Ana (de Yacuma);Cero Ocho (cerca);1988;Brooks, Robert;;-14.640067;-66.300683;"14°38'24.24""S";"66°18'2.45""W";180;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Trigona) truculenta;Almeida, 1984;La Paz;Abel Iturralde;San Buenaventura;;1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";564;Original;Sudoeste de la Amazonía;BASu;GBIF
Trigonisca;Trigonisca (Celetrigona) longicornis ;(Friese, 1903);Beni ;General José Ballivian;Rurrenabaque;Rurrenabaque;1921;W.M. Mann;AMNH;-14.4407643;-67.5105637;"14°26'26.75""S";"67°30'38.02""W";299;Geo;Sudoeste de la Amazonía;BAPr;Camargo & Pedro, 2009
Trigonisca;Trigonisca (Leurotrigona) gracilis; Pedro & Camargo 2009;Beni ;Iténez;Magdalena;Costa Marquez (Original data Brasil) al frente Buena Vista (Bolivia);1996;Brown;;-12.455833;-64.230643;"12°27'20.99""S";"64°13'50.31""W";134;Geo;Sudoeste de la Amazonía;BAIn;Pedro & Camargo, 2009
Trigonisca;Trigonisca (Leurotrigona) muelleri ;(Friese, 1900);Santa Cruz;Andrés Ibáñez;Santa Cruz de la Sierra;;1952;Kempff, N.M.;;-17.79985112;-63.1666593;"17°47'59.46""S";"63°9'59.97""W";416;Geo;Gran Chaco;Gcha;Kempff, 1968
Trigonisca;Trigonisca (Leurotrigona) muelleri ;(Friese, 1900);La Paz;Larecaja;Mapiri;Mapiri, 5 km W;2001;F.D. Parker;;-15.30386;-68.28927;"15°18'13.89""S";"68°17'21.37""W";700;Geo-C;Yungas;YUN;GBIF
Trigonisca;Trigonisca (Leurotrigona) muelleri ;(Friese, 1900);La Paz;Sur Yungas;Yanacachi;La Paz, 2 km E Puente Villa;2001;F.D. Parker;;-16.396375;-67.627838;"16°23'46.94""S";"67°37'40.21""W";1246;Geo-C;Bosques Secos Interandinos;BSIn;GBIF
Trigonisca;Trigonisca (Leurotrigona) muelleri ;(Friese, 1900);La Paz;Larecaja;Mapiri;;2001;F.D. Parker;;-15.2589;-68.1593;"15°15'32.04""S";"68°9'33.48""W";;Geo-C;Yungas;YUN;GBIF
Trigonisca;Trigonisca (Leurotrigona) muelleri ;(Friese, 1900);La Paz;Caranavi;Caranavi;Canaravi, 20 km S, San Silverstrio;2001;F.D. Parker;;-15.93838329;-67.51970114;"15°56'18.17""S";"67°31'10.92""W";1193;Geo-C;Yungas;YUN;GBIF
Trigonisca;Trigonisca (Trigonisca) browni ;Camargo & Pedro, 2005;La Paz;Larecaja;Mapiri;Arroyo Tuhiri;2004;H.Hauser;MUSM;-15.2905556;-68.2627778;"15°17'25.99""S";"68°15'45.99""W";771;Original;Yungas;YUN;Camargo & Pedro, 2005
Trigonisca;Trigonisca (Trigonisca) browni ;Camargo & Pedro, 2005;Beni ;Marbán;Loreto;Loreto;1962;Kempff, N.M.;DZUP;-15.1047277;-65.0237253;"15°6'17.01""S";"65°1'25.41""W";163;Geo;Sudoeste de la Amazonía;BAIn;Camargo & Pedro, 2005
Trigonisca;Trigonisca (Trigonisca) duckei ;(Friese, 1900);Beni ;General José Ballivian;Reyes;Mision Cavinas;1922;W.M. Mann;;-12.5607398;-66.9037799;"12°33'38.66""S";"66°54'13.6""W";158;Geo;Sudoeste de la Amazonía;BAIn;Schwarz, 1838
Trigonisca;Trigonisca (Trigonisca) intermedia ;Moure, 1990;Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Trigonisca;Trigonisca (Trigonisca) intermedia ;Moure, 1990;Chuquisaca;Oropeza;Sucre;Monteroyoc (Carretera);2021;Cespedes-Llave A.A.;IEB-LAB;-18.730094;-65.158529;"18°43'48.33""S";"65°9'30.7""W";1700;Original;Bosques Secos Interandinos;BSIn;CBC-IEB-USFX
Trigonisca;Trigonisca (Trigonisca) longitarsis ;(Ducke, 1916);La Paz;Larecaja;Mapiri;;;;;-15.25001907;-68.16670513;"15°15'0.06""S";"68°10'0.13""W";862;Geo;Yungas;YUN;Camargo, 1988
Trigonisca;Trigonisca (Trigonisca) pediculana ;(Fabricius, 1804);La Paz;Larecaja;Mapiri;;;;;-15.310739;-68.216949;"15°18'38.66""S";"68°13'1.01""W";636;Geo;Yungas;YUN;Camargo, 1988
Trigonisca;Trigonisca (Trigonisca) pediculana ;(Fabricius, 1804);Beni ;General José Ballivian;Reyes;Mision Cavinas;1922;W.M. Mann;;-12.5607398;-66.9037799;"12°33'38.66""S";"66°54'13.6""W";158;Geo;Sudoeste de la Amazonía;BAIn;De Albuquerque & Camargo, 2007
Trigonisca;Trigonisca (Trigonisca) vitrifrons ;Albuquerque & Camargo, 2007;Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Trigonisca;Trigonisca (Trigonisca) vitrifrons ;Albuquerque & Camargo, 2007;Cochabamba;Carrasco;Chimore;Chimore;2021;Cespedes-Llave A.A.;IEB-LAB;-16.995864;-65.149222;"16°59'45.11""S";"65°8'57.19""W";246;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
